date,nwone_ticker,close,volume,contractSize,expiry,tcost,value1pt
2006-05-16,CL/M2006/CME/1d,69.53,118763.0,1000.0,2006-05-22,0.01,1000.0
2006-05-17,CL/M2006/CME/1d,68.69,128969.0,1000.0,2006-05-22,0.01,1000.0
2006-05-18,CL/N2006/CME/1d,70.14,86622.0,1000.0,2006-06-20,0.01,1000.0
2006-05-19,CL/N2006/CME/1d,69.29,117457.0,1000.0,2006-06-20,0.01,1000.0
2006-05-22,CL/N2006/CME/1d,69.96,116410.0,1000.0,2006-06-20,0.01,1000.0
2006-05-23,CL/N2006/CME/1d,71.76,113472.0,1000.0,2006-06-20,0.01,1000.0
2006-05-24,CL/N2006/CME/1d,69.86,118268.0,1000.0,2006-06-20,0.01,1000.0
2006-05-25,CL/N2006/CME/1d,71.32,87142.0,1000.0,2006-06-20,0.01,1000.0
2006-05-26,CL/N2006/CME/1d,71.37,71611.0,1000.0,2006-06-20,0.01,1000.0
2006-05-30,CL/N2006/CME/1d,72.03,81012.0,1000.0,2006-06-20,0.01,1000.0
2006-05-31,CL/N2006/CME/1d,71.29,149098.0,1000.0,2006-06-20,0.01,1000.0
2006-06-01,CL/N2006/CME/1d,70.34,129406.0,1000.0,2006-06-20,0.01,1000.0
2006-06-02,CL/N2006/CME/1d,72.33,113070.0,1000.0,2006-06-20,0.01,1000.0
2006-06-05,CL/N2006/CME/1d,72.6,89820.0,1000.0,2006-06-20,0.01,1000.0
2006-06-06,CL/N2006/CME/1d,72.5,94602.0,1000.0,2006-06-20,0.01,1000.0
2006-06-07,CL/N2006/CME/1d,70.82,128508.0,1000.0,2006-06-20,0.01,1000.0
2006-06-08,CL/N2006/CME/1d,70.35,131031.0,1000.0,2006-06-20,0.01,1000.0
2006-06-09,CL/N2006/CME/1d,71.63,112121.0,1000.0,2006-06-20,0.01,1000.0
2006-06-12,CL/N2006/CME/1d,70.36,113767.0,1000.0,2006-06-20,0.01,1000.0
2006-06-13,CL/N2006/CME/1d,68.56,147275.0,1000.0,2006-06-20,0.01,1000.0
2006-06-14,CL/N2006/CME/1d,69.14,107293.0,1000.0,2006-06-20,0.01,1000.0
2006-06-15,CL/N2006/CME/1d,69.5,135911.0,1000.0,2006-06-20,0.01,1000.0
2006-06-16,CL/Q2006/CME/1d,70.2,75619.0,1000.0,2006-07-20,0.01,1000.0
2006-06-19,CL/Q2006/CME/1d,69.55,102022.0,1000.0,2006-07-20,0.01,1000.0
2006-06-20,CL/Q2006/CME/1d,69.34,99145.0,1000.0,2006-07-20,0.01,1000.0
2006-06-21,CL/Q2006/CME/1d,70.33,118193.0,1000.0,2006-07-20,0.01,1000.0
2006-06-22,CL/Q2006/CME/1d,70.84,102920.0,1000.0,2006-07-20,0.01,1000.0
2006-06-23,CL/Q2006/CME/1d,70.87,77733.0,1000.0,2006-07-20,0.01,1000.0
2006-06-26,CL/Q2006/CME/1d,71.8,95883.0,1000.0,2006-07-20,0.01,1000.0
2006-06-27,CL/Q2006/CME/1d,71.92,81239.0,1000.0,2006-07-20,0.01,1000.0
2006-06-28,CL/Q2006/CME/1d,72.19,90122.0,1000.0,2006-07-20,0.01,1000.0
2006-06-29,CL/Q2006/CME/1d,73.52,81818.0,1000.0,2006-07-20,0.01,1000.0
2006-06-30,CL/Q2006/CME/1d,73.93,100754.0,1000.0,2006-07-20,0.01,1000.0
2006-07-03,CL/Q2006/CME/1d,73.93,401.0,1000.0,2006-07-20,0.01,1000.0
2006-07-05,CL/Q2006/CME/1d,75.19,91574.0,1000.0,2006-07-20,0.01,1000.0
2006-07-06,CL/Q2006/CME/1d,75.14,92581.0,1000.0,2006-07-20,0.01,1000.0
2006-07-07,CL/Q2006/CME/1d,74.09,102426.0,1000.0,2006-07-20,0.01,1000.0
2006-07-10,CL/Q2006/CME/1d,73.61,104857.0,1000.0,2006-07-20,0.01,1000.0
2006-07-11,CL/Q2006/CME/1d,74.16,98074.0,1000.0,2006-07-20,0.01,1000.0
2006-07-12,CL/Q2006/CME/1d,74.95,122018.0,1000.0,2006-07-20,0.01,1000.0
2006-07-13,CL/Q2006/CME/1d,76.7,144012.0,1000.0,2006-07-20,0.01,1000.0
2006-07-14,CL/Q2006/CME/1d,77.03,122621.0,1000.0,2006-07-20,0.01,1000.0
2006-07-17,CL/Q2006/CME/1d,75.3,120244.0,1000.0,2006-07-20,0.01,1000.0
2006-07-18,CL/U2006/CME/1d,75.26,99734.0,1000.0,2006-08-22,0.01,1000.0
2006-07-19,CL/U2006/CME/1d,74.77,151156.0,1000.0,2006-08-22,0.01,1000.0
2006-07-20,CL/U2006/CME/1d,74.27,90462.0,1000.0,2006-08-22,0.01,1000.0
2006-07-21,CL/U2006/CME/1d,74.43,78119.0,1000.0,2006-08-22,0.01,1000.0
2006-07-24,CL/U2006/CME/1d,75.05,76886.0,1000.0,2006-08-22,0.01,1000.0
2006-07-25,CL/U2006/CME/1d,73.75,84882.0,1000.0,2006-08-22,0.01,1000.0
2006-07-26,CL/U2006/CME/1d,73.94,82009.0,1000.0,2006-08-22,0.01,1000.0
2006-07-27,CL/U2006/CME/1d,74.54,79261.0,1000.0,2006-08-22,0.01,1000.0
2006-07-28,CL/U2006/CME/1d,73.24,88585.0,1000.0,2006-08-22,0.01,1000.0
2006-07-31,CL/U2006/CME/1d,74.4,100528.0,1000.0,2006-08-22,0.01,1000.0
2006-08-01,CL/U2006/CME/1d,74.91,87114.0,1000.0,2006-08-22,0.01,1000.0
2006-08-02,CL/U2006/CME/1d,75.81,92494.0,1000.0,2006-08-22,0.01,1000.0
2006-08-03,CL/U2006/CME/1d,75.46,85477.0,1000.0,2006-08-22,0.01,1000.0
2006-08-04,CL/U2006/CME/1d,74.76,76388.0,1000.0,2006-08-22,0.01,1000.0
2006-08-07,CL/U2006/CME/1d,76.98,129001.0,1000.0,2006-08-22,0.01,1000.0
2006-08-08,CL/U2006/CME/1d,76.31,92343.0,1000.0,2006-08-22,0.01,1000.0
2006-08-09,CL/U2006/CME/1d,76.35,137251.0,1000.0,2006-08-22,0.01,1000.0
2006-08-10,CL/U2006/CME/1d,74.0,142299.0,1000.0,2006-08-22,0.01,1000.0
2006-08-11,CL/U2006/CME/1d,74.35,117634.0,1000.0,2006-08-22,0.01,1000.0
2006-08-14,CL/U2006/CME/1d,73.53,82045.0,1000.0,2006-08-22,0.01,1000.0
2006-08-15,CL/U2006/CME/1d,73.05,76424.0,1000.0,2006-08-22,0.01,1000.0
2006-08-16,CL/U2006/CME/1d,71.89,90069.0,1000.0,2006-08-22,0.01,1000.0
2006-08-17,CL/U2006/CME/1d,70.06,104170.0,1000.0,2006-08-22,0.01,1000.0
2006-08-18,CL/V2006/CME/1d,72.1,73173.0,1000.0,2006-09-20,0.01,1000.0
2006-08-21,CL/V2006/CME/1d,73.3,90677.0,1000.0,2006-09-20,0.01,1000.0
2006-08-22,CL/V2006/CME/1d,73.1,77594.0,1000.0,2006-09-20,0.01,1000.0
2006-08-23,CL/V2006/CME/1d,71.76,89380.0,1000.0,2006-09-20,0.01,1000.0
2006-08-24,CL/V2006/CME/1d,72.36,53961.0,1000.0,2006-09-20,0.01,1000.0
2006-08-25,CL/V2006/CME/1d,72.51,77210.0,1000.0,2006-09-20,0.01,1000.0
2006-08-28,CL/V2006/CME/1d,70.61,75576.0,1000.0,2006-09-20,0.01,1000.0
2006-08-29,CL/V2006/CME/1d,69.71,81668.0,1000.0,2006-09-20,0.01,1000.0
2006-08-30,CL/V2006/CME/1d,70.03,80215.0,1000.0,2006-09-20,0.01,1000.0
2006-08-31,CL/V2006/CME/1d,70.26,89594.0,1000.0,2006-09-20,0.01,1000.0
2006-09-01,CL/V2006/CME/1d,69.19,53471.0,1000.0,2006-09-20,0.01,1000.0
2006-09-05,CL/V2006/CME/1d,68.6,78920.0,1000.0,2006-09-20,0.01,1000.0
2006-09-06,CL/V2006/CME/1d,67.5,112103.0,1000.0,2006-09-20,0.01,1000.0
2006-09-07,CL/V2006/CME/1d,67.32,98575.0,1000.0,2006-09-20,0.01,1000.0
2006-09-08,CL/V2006/CME/1d,66.25,120861.0,1000.0,2006-09-20,0.01,1000.0
2006-09-11,CL/V2006/CME/1d,65.61,140696.0,1000.0,2006-09-20,0.01,1000.0
2006-09-12,CL/V2006/CME/1d,63.76,150651.0,1000.0,2006-09-20,0.01,1000.0
2006-09-13,CL/V2006/CME/1d,63.97,168426.0,1000.0,2006-09-20,0.01,1000.0
2006-09-14,CL/V2006/CME/1d,63.22,151783.0,1000.0,2006-09-20,0.01,1000.0
2006-09-15,CL/V2006/CME/1d,63.33,137545.0,1000.0,2006-09-20,0.01,1000.0
2006-09-18,CL/X2006/CME/1d,64.45,101883.0,1000.0,2006-10-20,0.01,1000.0
2006-09-19,CL/X2006/CME/1d,62.17,156684.0,1000.0,2006-10-20,0.01,1000.0
2006-09-20,CL/X2006/CME/1d,60.74,156614.0,1000.0,2006-10-20,0.01,1000.0
2006-09-21,CL/X2006/CME/1d,61.59,105730.0,1000.0,2006-10-20,0.01,1000.0
2006-09-22,CL/X2006/CME/1d,60.55,122447.0,1000.0,2006-10-20,0.01,1000.0
2006-09-25,CL/X2006/CME/1d,61.45,122239.0,1000.0,2006-10-20,0.01,1000.0
2006-09-26,CL/X2006/CME/1d,61.01,132651.0,1000.0,2006-10-20,0.01,1000.0
2006-09-27,CL/X2006/CME/1d,62.96,148245.0,1000.0,2006-10-20,0.01,1000.0
2006-09-28,CL/X2006/CME/1d,62.76,150186.0,1000.0,2006-10-20,0.01,1000.0
2006-09-29,CL/X2006/CME/1d,62.91,145461.0,1000.0,2006-10-20,0.01,1000.0
2006-10-02,CL/X2006/CME/1d,61.03,108503.0,1000.0,2006-10-20,0.01,1000.0
2006-10-03,CL/X2006/CME/1d,58.68,169192.0,1000.0,2006-10-20,0.01,1000.0
2006-10-04,CL/X2006/CME/1d,59.41,178944.0,1000.0,2006-10-20,0.01,1000.0
2006-10-05,CL/X2006/CME/1d,60.03,152685.0,1000.0,2006-10-20,0.01,1000.0
2006-10-06,CL/X2006/CME/1d,59.76,166499.0,1000.0,2006-10-20,0.01,1000.0
2006-10-09,CL/X2006/CME/1d,59.96,156175.0,1000.0,2006-10-20,0.01,1000.0
2006-10-10,CL/X2006/CME/1d,58.52,170229.0,1000.0,2006-10-20,0.01,1000.0
2006-10-11,CL/X2006/CME/1d,57.59,180440.0,1000.0,2006-10-20,0.01,1000.0
2006-10-12,CL/X2006/CME/1d,57.86,162865.0,1000.0,2006-10-20,0.01,1000.0
2006-10-13,CL/X2006/CME/1d,58.57,127404.0,1000.0,2006-10-20,0.01,1000.0
2006-10-16,CL/X2006/CME/1d,59.94,139797.0,1000.0,2006-10-20,0.01,1000.0
2006-10-17,CL/X2006/CME/1d,58.93,171709.0,1000.0,2006-10-20,0.01,1000.0
2006-10-18,CL/Z2006/CME/1d,59.3,161338.0,1000.0,2006-11-17,0.01,1000.0
2006-10-19,CL/Z2006/CME/1d,60.5,193145.0,1000.0,2006-11-17,0.01,1000.0
2006-10-20,CL/Z2006/CME/1d,59.33,185243.0,1000.0,2006-11-17,0.01,1000.0
2006-10-23,CL/Z2006/CME/1d,58.81,149818.0,1000.0,2006-11-17,0.01,1000.0
2006-10-24,CL/Z2006/CME/1d,59.35,132908.0,1000.0,2006-11-17,0.01,1000.0
2006-10-25,CL/Z2006/CME/1d,61.4,190639.0,1000.0,2006-11-17,0.01,1000.0
2006-10-26,CL/Z2006/CME/1d,60.36,165972.0,1000.0,2006-11-17,0.01,1000.0
2006-10-27,CL/Z2006/CME/1d,60.75,149482.0,1000.0,2006-11-17,0.01,1000.0
2006-10-30,CL/Z2006/CME/1d,58.36,168398.0,1000.0,2006-11-17,0.01,1000.0
2006-10-31,CL/Z2006/CME/1d,58.73,211035.0,1000.0,2006-11-17,0.01,1000.0
2006-11-01,CL/Z2006/CME/1d,58.71,181844.0,1000.0,2006-11-17,0.01,1000.0
2006-11-02,CL/Z2006/CME/1d,57.88,183137.0,1000.0,2006-11-17,0.01,1000.0
2006-11-03,CL/Z2006/CME/1d,59.14,169658.0,1000.0,2006-11-17,0.01,1000.0
2006-11-06,CL/Z2006/CME/1d,60.02,193570.0,1000.0,2006-11-17,0.01,1000.0
2006-11-07,CL/Z2006/CME/1d,58.93,237073.0,1000.0,2006-11-17,0.01,1000.0
2006-11-08,CL/Z2006/CME/1d,59.83,242868.0,1000.0,2006-11-17,0.01,1000.0
2006-11-09,CL/Z2006/CME/1d,61.16,230433.0,1000.0,2006-11-17,0.01,1000.0
2006-11-10,CL/Z2006/CME/1d,59.59,195450.0,1000.0,2006-11-17,0.01,1000.0
2006-11-13,CL/Z2006/CME/1d,58.58,220010.0,1000.0,2006-11-17,0.01,1000.0
2006-11-14,CL/Z2006/CME/1d,58.28,242605.0,1000.0,2006-11-17,0.01,1000.0
2006-11-15,CL/F2007/CME/1d,60.72,148919.0,1000.0,2006-12-19,0.01,1000.0
2006-11-16,CL/F2007/CME/1d,58.57,262829.0,1000.0,2006-12-19,0.01,1000.0
2006-11-17,CL/F2007/CME/1d,58.97,165139.0,1000.0,2006-12-19,0.01,1000.0
2006-11-20,CL/F2007/CME/1d,58.8,142502.0,1000.0,2006-12-19,0.01,1000.0
2006-11-21,CL/F2007/CME/1d,60.17,145381.0,1000.0,2006-12-19,0.01,1000.0
2006-11-22,CL/F2007/CME/1d,59.24,172821.0,1000.0,2006-12-19,0.01,1000.0
2006-11-24,CL/F2007/CME/1d,59.24,26255.0,1000.0,2006-12-19,0.01,1000.0
2006-11-27,CL/F2007/CME/1d,60.32,143843.0,1000.0,2006-12-19,0.01,1000.0
2006-11-28,CL/F2007/CME/1d,60.99,151496.0,1000.0,2006-12-19,0.01,1000.0
2006-11-29,CL/F2007/CME/1d,62.46,215398.0,1000.0,2006-12-19,0.01,1000.0
2006-11-30,CL/F2007/CME/1d,63.13,220010.0,1000.0,2006-12-19,0.01,1000.0
2006-12-01,CL/F2007/CME/1d,63.43,176603.0,1000.0,2006-12-19,0.01,1000.0
2006-12-04,CL/F2007/CME/1d,62.44,162006.0,1000.0,2006-12-19,0.01,1000.0
2006-12-05,CL/F2007/CME/1d,62.43,227430.0,1000.0,2006-12-19,0.01,1000.0
2006-12-06,CL/F2007/CME/1d,62.19,221144.0,1000.0,2006-12-19,0.01,1000.0
2006-12-07,CL/F2007/CME/1d,62.49,255423.0,1000.0,2006-12-19,0.01,1000.0
2006-12-08,CL/F2007/CME/1d,62.03,217504.0,1000.0,2006-12-19,0.01,1000.0
2006-12-11,CL/F2007/CME/1d,61.22,197111.0,1000.0,2006-12-19,0.01,1000.0
2006-12-12,CL/F2007/CME/1d,61.02,210421.0,1000.0,2006-12-19,0.01,1000.0
2006-12-13,CL/F2007/CME/1d,61.37,215432.0,1000.0,2006-12-19,0.01,1000.0
2006-12-14,CL/F2007/CME/1d,62.51,186372.0,1000.0,2006-12-19,0.01,1000.0
2006-12-15,CL/G2007/CME/1d,64.09,106423.0,1000.0,2007-01-22,0.01,1000.0
2006-12-18,CL/G2007/CME/1d,62.79,165839.0,1000.0,2007-01-22,0.01,1000.0
2006-12-19,CL/G2007/CME/1d,63.46,170757.0,1000.0,2007-01-22,0.01,1000.0
2006-12-20,CL/G2007/CME/1d,63.72,179708.0,1000.0,2007-01-22,0.01,1000.0
2006-12-21,CL/G2007/CME/1d,62.66,142107.0,1000.0,2007-01-22,0.01,1000.0
2006-12-22,CL/G2007/CME/1d,62.41,80124.0,1000.0,2007-01-22,0.01,1000.0
2006-12-26,CL/G2007/CME/1d,61.1,121339.0,1000.0,2007-01-22,0.01,1000.0
2006-12-27,CL/G2007/CME/1d,60.34,108794.0,1000.0,2007-01-22,0.01,1000.0
2006-12-28,CL/G2007/CME/1d,60.53,111098.0,1000.0,2007-01-22,0.01,1000.0
2006-12-29,CL/G2007/CME/1d,61.05,105641.0,1000.0,2007-01-22,0.01,1000.0
2007-01-03,CL/G2007/CME/1d,58.32,248547.0,1000.0,2007-01-22,0.01,1000.0
2007-01-04,CL/G2007/CME/1d,55.59,324010.0,1000.0,2007-01-22,0.01,1000.0
2007-01-05,CL/G2007/CME/1d,56.31,250130.0,1000.0,2007-01-22,0.01,1000.0
2007-01-08,CL/G2007/CME/1d,56.09,298727.0,1000.0,2007-01-22,0.01,1000.0
2007-01-09,CL/G2007/CME/1d,55.64,333330.0,1000.0,2007-01-22,0.01,1000.0
2007-01-10,CL/G2007/CME/1d,54.02,282508.0,1000.0,2007-01-22,0.01,1000.0
2007-01-11,CL/G2007/CME/1d,51.88,341657.0,1000.0,2007-01-22,0.01,1000.0
2007-01-12,CL/G2007/CME/1d,52.99,317900.0,1000.0,2007-01-22,0.01,1000.0
2007-01-16,CL/G2007/CME/1d,51.21,276095.0,1000.0,2007-01-22,0.01,1000.0
2007-01-17,CL/G2007/CME/1d,52.24,244372.0,1000.0,2007-01-22,0.01,1000.0
2007-01-18,CL/H2007/CME/1d,51.81,232583.0,1000.0,2007-02-20,0.01,1000.0
2007-01-19,CL/H2007/CME/1d,53.4,199331.0,1000.0,2007-02-20,0.01,1000.0
2007-01-22,CL/H2007/CME/1d,52.58,268288.0,1000.0,2007-02-20,0.01,1000.0
2007-01-23,CL/H2007/CME/1d,55.04,243676.0,1000.0,2007-02-20,0.01,1000.0
2007-01-24,CL/H2007/CME/1d,55.37,250596.0,1000.0,2007-02-20,0.01,1000.0
2007-01-25,CL/H2007/CME/1d,54.23,214449.0,1000.0,2007-02-20,0.01,1000.0
2007-01-26,CL/H2007/CME/1d,55.42,167981.0,1000.0,2007-02-20,0.01,1000.0
2007-01-29,CL/H2007/CME/1d,54.01,209141.0,1000.0,2007-02-20,0.01,1000.0
2007-01-30,CL/H2007/CME/1d,56.97,279880.0,1000.0,2007-02-20,0.01,1000.0
2007-01-31,CL/H2007/CME/1d,58.14,315015.0,1000.0,2007-02-20,0.01,1000.0
2007-02-01,CL/H2007/CME/1d,57.3,282637.0,1000.0,2007-02-20,0.01,1000.0
2007-02-02,CL/H2007/CME/1d,59.02,213512.0,1000.0,2007-02-20,0.01,1000.0
2007-02-05,CL/H2007/CME/1d,58.74,251449.0,1000.0,2007-02-20,0.01,1000.0
2007-02-06,CL/H2007/CME/1d,58.88,276430.0,1000.0,2007-02-20,0.01,1000.0
2007-02-07,CL/H2007/CME/1d,57.71,335594.0,1000.0,2007-02-20,0.01,1000.0
2007-02-08,CL/H2007/CME/1d,59.71,301777.0,1000.0,2007-02-20,0.01,1000.0
2007-02-09,CL/H2007/CME/1d,59.89,316792.0,1000.0,2007-02-20,0.01,1000.0
2007-02-12,CL/H2007/CME/1d,57.81,277173.0,1000.0,2007-02-20,0.01,1000.0
2007-02-13,CL/H2007/CME/1d,59.06,266256.0,1000.0,2007-02-20,0.01,1000.0
2007-02-14,CL/H2007/CME/1d,58.0,254613.0,1000.0,2007-02-20,0.01,1000.0
2007-02-15,CL/H2007/CME/1d,57.99,213963.0,1000.0,2007-02-20,0.01,1000.0
2007-02-16,CL/J2007/CME/1d,59.86,186489.0,1000.0,2007-03-20,0.01,1000.0
2007-02-20,CL/J2007/CME/1d,58.85,236649.0,1000.0,2007-03-20,0.01,1000.0
2007-02-21,CL/J2007/CME/1d,60.07,243533.0,1000.0,2007-03-20,0.01,1000.0
2007-02-22,CL/J2007/CME/1d,60.95,259092.0,1000.0,2007-03-20,0.01,1000.0
2007-02-23,CL/J2007/CME/1d,61.14,261829.0,1000.0,2007-03-20,0.01,1000.0
2007-02-26,CL/J2007/CME/1d,61.39,203506.0,1000.0,2007-03-20,0.01,1000.0
2007-02-27,CL/J2007/CME/1d,61.46,291700.0,1000.0,2007-03-20,0.01,1000.0
2007-02-28,CL/J2007/CME/1d,61.79,270667.0,1000.0,2007-03-20,0.01,1000.0
2007-03-01,CL/J2007/CME/1d,62.0,242342.0,1000.0,2007-03-20,0.01,1000.0
2007-03-02,CL/J2007/CME/1d,61.64,178215.0,1000.0,2007-03-20,0.01,1000.0
2007-03-05,CL/J2007/CME/1d,60.07,230675.0,1000.0,2007-03-20,0.01,1000.0
2007-03-06,CL/J2007/CME/1d,60.69,223855.0,1000.0,2007-03-20,0.01,1000.0
2007-03-07,CL/J2007/CME/1d,61.82,253462.0,1000.0,2007-03-20,0.01,1000.0
2007-03-08,CL/J2007/CME/1d,61.64,239556.0,1000.0,2007-03-20,0.01,1000.0
2007-03-09,CL/J2007/CME/1d,60.05,248690.0,1000.0,2007-03-20,0.01,1000.0
2007-03-12,CL/J2007/CME/1d,58.91,256103.0,1000.0,2007-03-20,0.01,1000.0
2007-03-13,CL/J2007/CME/1d,57.93,291848.0,1000.0,2007-03-20,0.01,1000.0
2007-03-14,CL/J2007/CME/1d,58.16,226839.0,1000.0,2007-03-20,0.01,1000.0
2007-03-15,CL/J2007/CME/1d,57.55,197137.0,1000.0,2007-03-20,0.01,1000.0
2007-03-16,CL/K2007/CME/1d,59.58,167514.0,1000.0,2007-04-20,0.01,1000.0
2007-03-19,CL/K2007/CME/1d,59.7,224527.0,1000.0,2007-04-20,0.01,1000.0
2007-03-20,CL/K2007/CME/1d,59.25,234310.0,1000.0,2007-04-20,0.01,1000.0
2007-03-21,CL/K2007/CME/1d,59.61,199403.0,1000.0,2007-04-20,0.01,1000.0
2007-03-22,CL/K2007/CME/1d,61.69,236870.0,1000.0,2007-04-20,0.01,1000.0
2007-03-23,CL/K2007/CME/1d,62.28,210693.0,1000.0,2007-04-20,0.01,1000.0
2007-03-26,CL/K2007/CME/1d,62.91,229559.0,1000.0,2007-04-20,0.01,1000.0
2007-03-27,CL/K2007/CME/1d,62.93,191030.0,1000.0,2007-04-20,0.01,1000.0
2007-03-28,CL/K2007/CME/1d,64.08,245554.0,1000.0,2007-04-20,0.01,1000.0
2007-03-29,CL/K2007/CME/1d,66.03,301254.0,1000.0,2007-04-20,0.01,1000.0
2007-03-30,CL/K2007/CME/1d,65.87,247788.0,1000.0,2007-04-20,0.01,1000.0
2007-04-02,CL/K2007/CME/1d,65.94,208921.0,1000.0,2007-04-20,0.01,1000.0
2007-04-03,CL/K2007/CME/1d,64.64,200459.0,1000.0,2007-04-20,0.01,1000.0
2007-04-04,CL/K2007/CME/1d,64.38,254552.0,1000.0,2007-04-20,0.01,1000.0
2007-04-05,CL/K2007/CME/1d,64.28,203939.0,1000.0,2007-04-20,0.01,1000.0
2007-04-09,CL/K2007/CME/1d,61.51,274016.0,1000.0,2007-04-20,0.01,1000.0
2007-04-10,CL/K2007/CME/1d,61.89,241522.0,1000.0,2007-04-20,0.01,1000.0
2007-04-11,CL/K2007/CME/1d,62.01,248043.0,1000.0,2007-04-20,0.01,1000.0
2007-04-12,CL/K2007/CME/1d,63.85,269305.0,1000.0,2007-04-20,0.01,1000.0
2007-04-13,CL/K2007/CME/1d,63.63,229094.0,1000.0,2007-04-20,0.01,1000.0
2007-04-16,CL/K2007/CME/1d,63.61,231803.0,1000.0,2007-04-20,0.01,1000.0
2007-04-17,CL/K2007/CME/1d,63.1,217730.0,1000.0,2007-04-20,0.01,1000.0
2007-04-18,CL/M2007/CME/1d,64.38,217366.0,1000.0,2007-05-22,0.01,1000.0
2007-04-19,CL/M2007/CME/1d,63.32,217168.0,1000.0,2007-05-22,0.01,1000.0
2007-04-20,CL/M2007/CME/1d,64.11,170314.0,1000.0,2007-05-22,0.01,1000.0
2007-04-23,CL/M2007/CME/1d,65.89,190337.0,1000.0,2007-05-22,0.01,1000.0
2007-04-24,CL/M2007/CME/1d,64.58,253742.0,1000.0,2007-05-22,0.01,1000.0
2007-04-25,CL/M2007/CME/1d,65.84,199322.0,1000.0,2007-05-22,0.01,1000.0
2007-04-26,CL/M2007/CME/1d,65.06,213017.0,1000.0,2007-05-22,0.01,1000.0
2007-04-27,CL/M2007/CME/1d,66.46,218282.0,1000.0,2007-05-22,0.01,1000.0
2007-04-30,CL/M2007/CME/1d,65.71,225414.0,1000.0,2007-05-22,0.01,1000.0
2007-05-01,CL/M2007/CME/1d,64.4,263825.0,1000.0,2007-05-22,0.01,1000.0
2007-05-02,CL/M2007/CME/1d,63.68,239556.0,1000.0,2007-05-22,0.01,1000.0
2007-05-03,CL/M2007/CME/1d,63.19,213561.0,1000.0,2007-05-22,0.01,1000.0
2007-05-04,CL/M2007/CME/1d,61.93,232525.0,1000.0,2007-05-22,0.01,1000.0
2007-05-07,CL/M2007/CME/1d,61.47,248499.0,1000.0,2007-05-22,0.01,1000.0
2007-05-08,CL/M2007/CME/1d,62.26,277666.0,1000.0,2007-05-22,0.01,1000.0
2007-05-09,CL/M2007/CME/1d,61.55,275338.0,1000.0,2007-05-22,0.01,1000.0
2007-05-10,CL/M2007/CME/1d,61.81,256968.0,1000.0,2007-05-22,0.01,1000.0
2007-05-11,CL/M2007/CME/1d,62.37,216920.0,1000.0,2007-05-22,0.01,1000.0
2007-05-14,CL/M2007/CME/1d,62.46,200433.0,1000.0,2007-05-22,0.01,1000.0
2007-05-15,CL/M2007/CME/1d,63.17,185334.0,1000.0,2007-05-22,0.01,1000.0
2007-05-16,CL/M2007/CME/1d,62.55,216160.0,1000.0,2007-05-22,0.01,1000.0
2007-05-17,CL/M2007/CME/1d,64.86,267955.0,1000.0,2007-05-22,0.01,1000.0
2007-05-18,CL/N2007/CME/1d,65.98,168618.0,1000.0,2007-06-20,0.01,1000.0
2007-05-21,CL/N2007/CME/1d,66.87,192779.0,1000.0,2007-06-20,0.01,1000.0
2007-05-22,CL/N2007/CME/1d,65.51,201705.0,1000.0,2007-06-20,0.01,1000.0
2007-05-23,CL/N2007/CME/1d,65.77,230829.0,1000.0,2007-06-20,0.01,1000.0
2007-05-24,CL/N2007/CME/1d,64.18,212993.0,1000.0,2007-06-20,0.01,1000.0
2007-05-25,CL/N2007/CME/1d,65.2,144492.0,1000.0,2007-06-20,0.01,1000.0
2007-05-29,CL/N2007/CME/1d,63.15,221016.0,1000.0,2007-06-20,0.01,1000.0
2007-05-30,CL/N2007/CME/1d,63.49,215024.0,1000.0,2007-06-20,0.01,1000.0
2007-05-31,CL/N2007/CME/1d,64.01,275955.0,1000.0,2007-06-20,0.01,1000.0
2007-06-01,CL/N2007/CME/1d,65.08,225803.0,1000.0,2007-06-20,0.01,1000.0
2007-06-04,CL/N2007/CME/1d,66.21,228630.0,1000.0,2007-06-20,0.01,1000.0
2007-06-05,CL/N2007/CME/1d,65.61,200804.0,1000.0,2007-06-20,0.01,1000.0
2007-06-06,CL/N2007/CME/1d,65.96,222155.0,1000.0,2007-06-20,0.01,1000.0
2007-06-07,CL/N2007/CME/1d,66.93,275768.0,1000.0,2007-06-20,0.01,1000.0
2007-06-08,CL/N2007/CME/1d,64.76,284370.0,1000.0,2007-06-20,0.01,1000.0
2007-06-11,CL/N2007/CME/1d,65.97,234653.0,1000.0,2007-06-20,0.01,1000.0
2007-06-12,CL/N2007/CME/1d,65.35,187698.0,1000.0,2007-06-20,0.01,1000.0
2007-06-13,CL/N2007/CME/1d,66.26,231771.0,1000.0,2007-06-20,0.01,1000.0
2007-06-14,CL/N2007/CME/1d,67.65,228281.0,1000.0,2007-06-20,0.01,1000.0
2007-06-15,CL/N2007/CME/1d,68.0,194410.0,1000.0,2007-06-20,0.01,1000.0
2007-06-18,CL/Q2007/CME/1d,69.62,148988.0,1000.0,2007-07-20,0.01,1000.0
2007-06-19,CL/Q2007/CME/1d,69.54,201006.0,1000.0,2007-07-20,0.01,1000.0
2007-06-20,CL/Q2007/CME/1d,68.86,257224.0,1000.0,2007-07-20,0.01,1000.0
2007-06-21,CL/Q2007/CME/1d,68.65,228408.0,1000.0,2007-07-20,0.01,1000.0
2007-06-22,CL/Q2007/CME/1d,69.14,191213.0,1000.0,2007-07-20,0.01,1000.0
