date,nwone_ticker,close,volume,contractSize,expiry,tcost,value1pt
2003-07-25,CL/V2003/CME/1d,29.83,21730.0,1000.0,2003-09-22,0.01,1000.0
2003-07-28,CL/V2003/CME/1d,29.73,15422.0,1000.0,2003-09-22,0.01,1000.0
2003-07-29,CL/V2003/CME/1d,29.83,17398.0,1000.0,2003-09-22,0.01,1000.0
2003-07-30,CL/V2003/CME/1d,30.31,27053.0,1000.0,2003-09-22,0.01,1000.0
2003-07-31,CL/V2003/CME/1d,30.25,36535.0,1000.0,2003-09-22,0.01,1000.0
2003-08-01,CL/V2003/CME/1d,31.95,56142.0,1000.0,2003-09-22,0.01,1000.0
2003-08-04,CL/V2003/CME/1d,31.53,40102.0,1000.0,2003-09-22,0.01,1000.0
2003-08-05,CL/V2003/CME/1d,31.91,39147.0,1000.0,2003-09-22,0.01,1000.0
2003-08-06,CL/V2003/CME/1d,31.46,53052.0,1000.0,2003-09-22,0.01,1000.0
2003-08-07,CL/V2003/CME/1d,32.23,66563.0,1000.0,2003-09-22,0.01,1000.0
2003-08-08,CL/V2003/CME/1d,32.07,74023.0,1000.0,2003-09-22,0.01,1000.0
2003-08-11,CL/V2003/CME/1d,31.9,51682.0,1000.0,2003-09-22,0.01,1000.0
2003-08-12,CL/V2003/CME/1d,31.82,89634.0,1000.0,2003-09-22,0.01,1000.0
2003-08-13,CL/V2003/CME/1d,30.8,86763.0,1000.0,2003-09-22,0.01,1000.0
2003-08-14,CL/V2003/CME/1d,31.03,76057.0,1000.0,2003-09-22,0.01,1000.0
2003-08-15,CL/V2003/CME/1d,30.99,49529.0,1000.0,2003-09-22,0.01,1000.0
2003-08-18,CL/X2003/CME/1d,30.54,11803.0,1000.0,2003-10-21,0.01,1000.0
2003-08-19,CL/X2003/CME/1d,30.43,22744.0,1000.0,2003-10-21,0.01,1000.0
2003-08-20,CL/X2003/CME/1d,30.75,22053.0,1000.0,2003-10-21,0.01,1000.0
2003-08-21,CL/X2003/CME/1d,31.61,44870.0,1000.0,2003-10-21,0.01,1000.0
2003-08-22,CL/X2003/CME/1d,31.6,21139.0,1000.0,2003-10-21,0.01,1000.0
2003-08-25,CL/X2003/CME/1d,31.36,19328.0,1000.0,2003-10-21,0.01,1000.0
2003-08-26,CL/X2003/CME/1d,31.54,39273.0,1000.0,2003-10-21,0.01,1000.0
2003-08-27,CL/X2003/CME/1d,30.93,32508.0,1000.0,2003-10-21,0.01,1000.0
2003-08-28,CL/X2003/CME/1d,31.25,28553.0,1000.0,2003-10-21,0.01,1000.0
2003-08-29,CL/X2003/CME/1d,31.31,1195.0,1000.0,2003-10-21,0.01,1000.0
2003-09-02,CL/X2003/CME/1d,29.35,50466.0,1000.0,2003-10-21,0.01,1000.0
2003-09-03,CL/X2003/CME/1d,29.46,38265.0,1000.0,2003-10-21,0.01,1000.0
2003-09-04,CL/X2003/CME/1d,28.97,58233.0,1000.0,2003-10-21,0.01,1000.0
2003-09-05,CL/X2003/CME/1d,28.86,36868.0,1000.0,2003-10-21,0.01,1000.0
2003-09-08,CL/X2003/CME/1d,28.92,59337.0,1000.0,2003-10-21,0.01,1000.0
2003-09-09,CL/X2003/CME/1d,29.23,46077.0,1000.0,2003-10-21,0.01,1000.0
2003-09-10,CL/X2003/CME/1d,29.43,59374.0,1000.0,2003-10-21,0.01,1000.0
2003-09-11,CL/X2003/CME/1d,28.95,50797.0,1000.0,2003-10-21,0.01,1000.0
2003-09-12,CL/X2003/CME/1d,28.4,68169.0,1000.0,2003-10-21,0.01,1000.0
2003-09-15,CL/X2003/CME/1d,28.25,47746.0,1000.0,2003-10-21,0.01,1000.0
2003-09-16,CL/X2003/CME/1d,27.68,80962.0,1000.0,2003-10-21,0.01,1000.0
2003-09-17,CL/X2003/CME/1d,27.16,94119.0,1000.0,2003-10-21,0.01,1000.0
2003-09-18,CL/Z2003/CME/1d,26.98,47961.0,1000.0,2003-11-20,0.01,1000.0
2003-09-19,CL/Z2003/CME/1d,26.82,40871.0,1000.0,2003-11-20,0.01,1000.0
2003-09-22,CL/Z2003/CME/1d,27.0,31032.0,1000.0,2003-11-20,0.01,1000.0
2003-09-23,CL/Z2003/CME/1d,26.89,42656.0,1000.0,2003-11-20,0.01,1000.0
2003-09-24,CL/Z2003/CME/1d,27.96,68966.0,1000.0,2003-11-20,0.01,1000.0
2003-09-25,CL/Z2003/CME/1d,28.08,41605.0,1000.0,2003-11-20,0.01,1000.0
2003-09-26,CL/Z2003/CME/1d,27.92,33150.0,1000.0,2003-11-20,0.01,1000.0
2003-09-29,CL/Z2003/CME/1d,28.17,30842.0,1000.0,2003-11-20,0.01,1000.0
2003-09-30,CL/Z2003/CME/1d,28.92,52466.0,1000.0,2003-11-20,0.01,1000.0
2003-10-01,CL/Z2003/CME/1d,29.17,53572.0,1000.0,2003-11-20,0.01,1000.0
2003-10-02,CL/Z2003/CME/1d,29.57,59937.0,1000.0,2003-11-20,0.01,1000.0
2003-10-03,CL/Z2003/CME/1d,30.1,56220.0,1000.0,2003-11-20,0.01,1000.0
2003-10-06,CL/Z2003/CME/1d,30.31,48184.0,1000.0,2003-11-20,0.01,1000.0
2003-10-07,CL/Z2003/CME/1d,30.38,77945.0,1000.0,2003-11-20,0.01,1000.0
2003-10-08,CL/Z2003/CME/1d,29.9,82082.0,1000.0,2003-11-20,0.01,1000.0
2003-10-09,CL/Z2003/CME/1d,31.09,95581.0,1000.0,2003-11-20,0.01,1000.0
2003-10-10,CL/Z2003/CME/1d,31.99,129399.0,1000.0,2003-11-20,0.01,1000.0
2003-10-13,CL/Z2003/CME/1d,32.06,75169.0,1000.0,2003-11-20,0.01,1000.0
2003-10-14,CL/Z2003/CME/1d,31.93,106896.0,1000.0,2003-11-20,0.01,1000.0
2003-10-15,CL/Z2003/CME/1d,31.86,79446.0,1000.0,2003-11-20,0.01,1000.0
2003-10-16,CL/Z2003/CME/1d,31.66,94512.0,1000.0,2003-11-20,0.01,1000.0
2003-10-17,CL/F2004/CME/1d,30.42,32691.0,1000.0,2003-12-19,0.01,1000.0
2003-10-20,CL/F2004/CME/1d,30.09,21296.0,1000.0,2003-12-19,0.01,1000.0
2003-10-21,CL/F2004/CME/1d,29.95,25088.0,1000.0,2003-12-19,0.01,1000.0
2003-10-22,CL/F2004/CME/1d,29.62,38471.0,1000.0,2003-12-19,0.01,1000.0
2003-10-23,CL/F2004/CME/1d,29.97,38831.0,1000.0,2003-12-19,0.01,1000.0
2003-10-24,CL/F2004/CME/1d,29.87,31999.0,1000.0,2003-12-19,0.01,1000.0
2003-10-27,CL/F2004/CME/1d,29.7,27089.0,1000.0,2003-12-19,0.01,1000.0
2003-10-28,CL/F2004/CME/1d,29.37,32179.0,1000.0,2003-12-19,0.01,1000.0
2003-10-29,CL/F2004/CME/1d,28.72,45449.0,1000.0,2003-12-19,0.01,1000.0
2003-10-30,CL/F2004/CME/1d,28.27,46605.0,1000.0,2003-12-19,0.01,1000.0
2003-10-31,CL/F2004/CME/1d,28.85,35289.0,1000.0,2003-12-19,0.01,1000.0
2003-11-03,CL/F2004/CME/1d,28.74,34672.0,1000.0,2003-12-19,0.01,1000.0
2003-11-04,CL/F2004/CME/1d,28.63,29430.0,1000.0,2003-12-19,0.01,1000.0
2003-11-05,CL/F2004/CME/1d,30.13,67862.0,1000.0,2003-12-19,0.01,1000.0
2003-11-06,CL/F2004/CME/1d,29.97,65607.0,1000.0,2003-12-19,0.01,1000.0
2003-11-07,CL/F2004/CME/1d,30.56,73048.0,1000.0,2003-12-19,0.01,1000.0
2003-11-10,CL/F2004/CME/1d,30.62,48167.0,1000.0,2003-12-19,0.01,1000.0
2003-11-11,CL/F2004/CME/1d,30.9,57998.0,1000.0,2003-12-19,0.01,1000.0
2003-11-12,CL/F2004/CME/1d,30.89,78481.0,1000.0,2003-12-19,0.01,1000.0
2003-11-13,CL/F2004/CME/1d,31.43,102784.0,1000.0,2003-12-19,0.01,1000.0
2003-11-14,CL/F2004/CME/1d,31.78,98918.0,1000.0,2003-12-19,0.01,1000.0
2003-11-17,CL/F2004/CME/1d,31.27,85997.0,1000.0,2003-12-19,0.01,1000.0
2003-11-18,CL/G2004/CME/1d,32.27,29378.0,1000.0,2004-01-20,0.01,1000.0
2003-11-19,CL/G2004/CME/1d,31.64,29342.0,1000.0,2004-01-20,0.01,1000.0
2003-11-20,CL/G2004/CME/1d,31.42,25884.0,1000.0,2004-01-20,0.01,1000.0
2003-11-21,CL/G2004/CME/1d,31.21,25380.0,1000.0,2004-01-20,0.01,1000.0
2003-11-24,CL/G2004/CME/1d,29.49,38830.0,1000.0,2004-01-20,0.01,1000.0
2003-11-25,CL/G2004/CME/1d,29.56,39968.0,1000.0,2004-01-20,0.01,1000.0
2003-11-26,CL/G2004/CME/1d,30.22,31546.0,1000.0,2004-01-20,0.01,1000.0
2003-12-01,CL/G2004/CME/1d,29.8,29505.0,1000.0,2004-01-20,0.01,1000.0
2003-12-02,CL/G2004/CME/1d,30.62,41389.0,1000.0,2004-01-20,0.01,1000.0
2003-12-03,CL/G2004/CME/1d,30.93,43146.0,1000.0,2004-01-20,0.01,1000.0
2003-12-04,CL/G2004/CME/1d,31.13,55086.0,1000.0,2004-01-20,0.01,1000.0
2003-12-05,CL/G2004/CME/1d,30.64,49990.0,1000.0,2004-01-20,0.01,1000.0
2003-12-08,CL/G2004/CME/1d,32.0,66446.0,1000.0,2004-01-20,0.01,1000.0
2003-12-09,CL/G2004/CME/1d,31.6,79291.0,1000.0,2004-01-20,0.01,1000.0
2003-12-10,CL/G2004/CME/1d,31.76,83956.0,1000.0,2004-01-20,0.01,1000.0
2003-12-11,CL/G2004/CME/1d,31.75,78099.0,1000.0,2004-01-20,0.01,1000.0
2003-12-12,CL/G2004/CME/1d,32.95,90535.0,1000.0,2004-01-20,0.01,1000.0
2003-12-15,CL/G2004/CME/1d,33.24,116005.0,1000.0,2004-01-20,0.01,1000.0
2003-12-16,CL/G2004/CME/1d,32.95,78532.0,1000.0,2004-01-20,0.01,1000.0
2003-12-17,CL/H2004/CME/1d,32.85,30571.0,1000.0,2004-02-20,0.01,1000.0
2003-12-18,CL/H2004/CME/1d,33.24,31441.0,1000.0,2004-02-20,0.01,1000.0
2003-12-19,CL/H2004/CME/1d,32.55,19976.0,1000.0,2004-02-20,0.01,1000.0
2003-12-22,CL/H2004/CME/1d,31.52,29356.0,1000.0,2004-02-20,0.01,1000.0
2003-12-23,CL/H2004/CME/1d,31.57,26735.0,1000.0,2004-02-20,0.01,1000.0
2003-12-24,CL/H2004/CME/1d,32.42,20984.0,1000.0,2004-02-20,0.01,1000.0
2003-12-29,CL/H2004/CME/1d,32.02,21342.0,1000.0,2004-02-20,0.01,1000.0
2003-12-30,CL/H2004/CME/1d,32.4,24454.0,1000.0,2004-02-20,0.01,1000.0
2003-12-31,CL/H2004/CME/1d,32.28,21338.0,1000.0,2004-02-20,0.01,1000.0
2004-01-05,CL/H2004/CME/1d,33.51,58715.0,1000.0,2004-02-20,0.01,1000.0
2004-01-06,CL/H2004/CME/1d,33.48,70362.0,1000.0,2004-02-20,0.01,1000.0
2004-01-07,CL/H2004/CME/1d,33.4,52045.0,1000.0,2004-02-20,0.01,1000.0
2004-01-08,CL/H2004/CME/1d,33.73,69116.0,1000.0,2004-02-20,0.01,1000.0
2004-01-09,CL/H2004/CME/1d,34.03,80529.0,1000.0,2004-02-20,0.01,1000.0
2004-01-12,CL/H2004/CME/1d,34.4,72229.0,1000.0,2004-02-20,0.01,1000.0
2004-01-13,CL/H2004/CME/1d,34.01,114896.0,1000.0,2004-02-20,0.01,1000.0
2004-01-14,CL/H2004/CME/1d,33.79,127752.0,1000.0,2004-02-20,0.01,1000.0
2004-01-15,CL/H2004/CME/1d,32.53,165015.0,1000.0,2004-02-20,0.01,1000.0
2004-01-16,CL/J2004/CME/1d,33.51,23691.0,1000.0,2004-03-22,0.01,1000.0
2004-01-20,CL/J2004/CME/1d,34.31,31118.0,1000.0,2004-03-22,0.01,1000.0
2004-01-21,CL/J2004/CME/1d,34.0,45386.0,1000.0,2004-03-22,0.01,1000.0
2004-01-22,CL/J2004/CME/1d,34.3,44598.0,1000.0,2004-03-22,0.01,1000.0
2004-01-23,CL/J2004/CME/1d,34.03,47724.0,1000.0,2004-03-22,0.01,1000.0
2004-01-26,CL/J2004/CME/1d,33.64,37859.0,1000.0,2004-03-22,0.01,1000.0
2004-01-27,CL/J2004/CME/1d,33.26,38658.0,1000.0,2004-03-22,0.01,1000.0
2004-01-28,CL/J2004/CME/1d,32.81,51947.0,1000.0,2004-03-22,0.01,1000.0
2004-01-29,CL/J2004/CME/1d,32.12,57512.0,1000.0,2004-03-22,0.01,1000.0
2004-01-30,CL/J2004/CME/1d,32.1,62723.0,1000.0,2004-03-22,0.01,1000.0
2004-02-02,CL/J2004/CME/1d,33.48,69185.0,1000.0,2004-03-22,0.01,1000.0
2004-02-03,CL/J2004/CME/1d,32.82,76259.0,1000.0,2004-03-22,0.01,1000.0
2004-02-04,CL/J2004/CME/1d,31.99,79022.0,1000.0,2004-03-22,0.01,1000.0
2004-02-05,CL/J2004/CME/1d,32.17,85406.0,1000.0,2004-03-22,0.01,1000.0
2004-02-06,CL/J2004/CME/1d,31.74,69746.0,1000.0,2004-03-22,0.01,1000.0
2004-02-09,CL/J2004/CME/1d,32.03,72651.0,1000.0,2004-03-22,0.01,1000.0
2004-02-10,CL/J2004/CME/1d,33.01,89781.0,1000.0,2004-03-22,0.01,1000.0
2004-02-11,CL/J2004/CME/1d,33.21,89248.0,1000.0,2004-03-22,0.01,1000.0
2004-02-12,CL/J2004/CME/1d,33.38,90952.0,1000.0,2004-03-22,0.01,1000.0
2004-02-13,CL/J2004/CME/1d,34.1,86827.0,1000.0,2004-03-22,0.01,1000.0
2004-02-17,CL/J2004/CME/1d,34.86,109681.0,1000.0,2004-03-22,0.01,1000.0
2004-02-18,CL/K2004/CME/1d,33.93,26650.0,1000.0,2004-04-20,0.01,1000.0
2004-02-19,CL/K2004/CME/1d,34.06,14242.0,1000.0,2004-04-20,0.01,1000.0
2004-02-20,CL/K2004/CME/1d,33.6,21461.0,1000.0,2004-04-20,0.01,1000.0
2004-02-23,CL/K2004/CME/1d,33.47,24898.0,1000.0,2004-04-20,0.01,1000.0
2004-02-24,CL/K2004/CME/1d,33.45,43725.0,1000.0,2004-04-20,0.01,1000.0
2004-02-25,CL/K2004/CME/1d,34.33,53136.0,1000.0,2004-04-20,0.01,1000.0
2004-02-26,CL/K2004/CME/1d,34.55,47909.0,1000.0,2004-04-20,0.01,1000.0
2004-02-27,CL/K2004/CME/1d,35.24,55523.0,1000.0,2004-04-20,0.01,1000.0
2004-03-01,CL/K2004/CME/1d,36.18,59468.0,1000.0,2004-04-20,0.01,1000.0
2004-03-02,CL/K2004/CME/1d,35.99,48615.0,1000.0,2004-04-20,0.01,1000.0
2004-03-03,CL/K2004/CME/1d,35.05,60972.0,1000.0,2004-04-20,0.01,1000.0
2004-03-04,CL/K2004/CME/1d,35.81,65026.0,1000.0,2004-04-20,0.01,1000.0
2004-03-05,CL/K2004/CME/1d,36.44,58722.0,1000.0,2004-04-20,0.01,1000.0
2004-03-08,CL/K2004/CME/1d,35.82,62004.0,1000.0,2004-04-20,0.01,1000.0
2004-03-09,CL/K2004/CME/1d,35.45,78495.0,1000.0,2004-04-20,0.01,1000.0
2004-03-10,CL/K2004/CME/1d,35.36,80553.0,1000.0,2004-04-20,0.01,1000.0
2004-03-11,CL/K2004/CME/1d,36.14,84272.0,1000.0,2004-04-20,0.01,1000.0
2004-03-12,CL/K2004/CME/1d,35.57,90096.0,1000.0,2004-04-20,0.01,1000.0
2004-03-15,CL/K2004/CME/1d,36.7,87129.0,1000.0,2004-04-20,0.01,1000.0
2004-03-16,CL/K2004/CME/1d,36.68,85426.0,1000.0,2004-04-20,0.01,1000.0
2004-03-17,CL/K2004/CME/1d,37.62,124699.0,1000.0,2004-04-20,0.01,1000.0
2004-03-18,CL/M2004/CME/1d,36.54,20268.0,1000.0,2004-05-20,0.01,1000.0
2004-03-19,CL/M2004/CME/1d,36.73,14553.0,1000.0,2004-05-20,0.01,1000.0
2004-03-22,CL/M2004/CME/1d,36.27,16273.0,1000.0,2004-05-20,0.01,1000.0
2004-03-23,CL/M2004/CME/1d,36.65,35359.0,1000.0,2004-05-20,0.01,1000.0
2004-03-24,CL/M2004/CME/1d,36.29,35352.0,1000.0,2004-05-20,0.01,1000.0
2004-03-25,CL/M2004/CME/1d,34.8,53668.0,1000.0,2004-05-20,0.01,1000.0
2004-03-26,CL/M2004/CME/1d,34.87,44083.0,1000.0,2004-05-20,0.01,1000.0
2004-03-29,CL/M2004/CME/1d,34.65,33761.0,1000.0,2004-05-20,0.01,1000.0
2004-03-30,CL/M2004/CME/1d,35.5,50660.0,1000.0,2004-05-20,0.01,1000.0
2004-03-31,CL/M2004/CME/1d,35.08,59811.0,1000.0,2004-05-20,0.01,1000.0
2004-04-01,CL/M2004/CME/1d,33.75,66262.0,1000.0,2004-05-20,0.01,1000.0
2004-04-02,CL/M2004/CME/1d,33.87,62168.0,1000.0,2004-05-20,0.01,1000.0
2004-04-05,CL/M2004/CME/1d,33.86,29600.0,1000.0,2004-05-20,0.01,1000.0
2004-04-06,CL/M2004/CME/1d,34.38,41825.0,1000.0,2004-05-20,0.01,1000.0
2004-04-07,CL/M2004/CME/1d,35.6,107430.0,1000.0,2004-05-20,0.01,1000.0
2004-04-08,CL/M2004/CME/1d,36.59,91452.0,1000.0,2004-05-20,0.01,1000.0
2004-04-12,CL/M2004/CME/1d,37.24,80161.0,1000.0,2004-05-20,0.01,1000.0
2004-04-13,CL/M2004/CME/1d,36.68,95310.0,1000.0,2004-05-20,0.01,1000.0
2004-04-14,CL/M2004/CME/1d,36.42,120313.0,1000.0,2004-05-20,0.01,1000.0
2004-04-15,CL/M2004/CME/1d,37.1,128541.0,1000.0,2004-05-20,0.01,1000.0
2004-04-16,CL/N2004/CME/1d,36.63,19107.0,1000.0,2004-06-22,0.01,1000.0
2004-04-19,CL/N2004/CME/1d,36.4,15162.0,1000.0,2004-06-22,0.01,1000.0
2004-04-20,CL/N2004/CME/1d,36.06,34100.0,1000.0,2004-06-22,0.01,1000.0
2004-04-21,CL/N2004/CME/1d,35.34,26691.0,1000.0,2004-06-22,0.01,1000.0
2004-04-22,CL/N2004/CME/1d,36.28,32378.0,1000.0,2004-06-22,0.01,1000.0
2004-04-23,CL/N2004/CME/1d,36.01,23212.0,1000.0,2004-06-22,0.01,1000.0
2004-04-26,CL/N2004/CME/1d,36.6,26667.0,1000.0,2004-06-22,0.01,1000.0
2004-04-27,CL/N2004/CME/1d,37.23,48866.0,1000.0,2004-06-22,0.01,1000.0
2004-04-28,CL/N2004/CME/1d,37.17,42453.0,1000.0,2004-06-22,0.01,1000.0
2004-04-29,CL/N2004/CME/1d,37.05,44877.0,1000.0,2004-06-22,0.01,1000.0
2004-04-30,CL/N2004/CME/1d,37.08,36549.0,1000.0,2004-06-22,0.01,1000.0
2004-05-03,CL/N2004/CME/1d,37.99,35031.0,1000.0,2004-06-22,0.01,1000.0
2004-05-04,CL/N2004/CME/1d,38.75,66061.0,1000.0,2004-06-22,0.01,1000.0
2004-05-05,CL/N2004/CME/1d,39.36,68164.0,1000.0,2004-06-22,0.01,1000.0
2004-05-06,CL/N2004/CME/1d,39.17,51034.0,1000.0,2004-06-22,0.01,1000.0
2004-05-07,CL/N2004/CME/1d,39.71,63666.0,1000.0,2004-06-22,0.01,1000.0
2004-05-10,CL/N2004/CME/1d,38.75,63903.0,1000.0,2004-06-22,0.01,1000.0
2004-05-11,CL/N2004/CME/1d,39.97,87362.0,1000.0,2004-06-22,0.01,1000.0
2004-05-12,CL/N2004/CME/1d,40.66,95329.0,1000.0,2004-06-22,0.01,1000.0
2004-05-13,CL/N2004/CME/1d,41.0,80669.0,1000.0,2004-06-22,0.01,1000.0
2004-05-14,CL/N2004/CME/1d,41.3,101155.0,1000.0,2004-06-22,0.01,1000.0
2004-05-17,CL/N2004/CME/1d,41.48,92161.0,1000.0,2004-06-22,0.01,1000.0
2004-05-18,CL/Q2004/CME/1d,39.92,19392.0,1000.0,2004-07-20,0.01,1000.0
2004-05-19,CL/Q2004/CME/1d,41.0,29280.0,1000.0,2004-07-20,0.01,1000.0
2004-05-20,CL/Q2004/CME/1d,40.4,23354.0,1000.0,2004-07-20,0.01,1000.0
2004-05-21,CL/Q2004/CME/1d,39.56,25444.0,1000.0,2004-07-20,0.01,1000.0
2004-05-24,CL/Q2004/CME/1d,41.24,37577.0,1000.0,2004-07-20,0.01,1000.0
2004-05-25,CL/Q2004/CME/1d,40.68,33146.0,1000.0,2004-07-20,0.01,1000.0
2004-05-26,CL/Q2004/CME/1d,40.38,46856.0,1000.0,2004-07-20,0.01,1000.0
2004-05-27,CL/Q2004/CME/1d,39.28,49955.0,1000.0,2004-07-20,0.01,1000.0
2004-05-28,CL/Q2004/CME/1d,39.71,34280.0,1000.0,2004-07-20,0.01,1000.0
2004-06-01,CL/Q2004/CME/1d,42.19,50561.0,1000.0,2004-07-20,0.01,1000.0
2004-06-02,CL/Q2004/CME/1d,39.93,64419.0,1000.0,2004-07-20,0.01,1000.0
2004-06-03,CL/Q2004/CME/1d,39.23,69222.0,1000.0,2004-07-20,0.01,1000.0
2004-06-04,CL/Q2004/CME/1d,38.53,71663.0,1000.0,2004-07-20,0.01,1000.0
2004-06-07,CL/Q2004/CME/1d,38.75,67261.0,1000.0,2004-07-20,0.01,1000.0
2004-06-08,CL/Q2004/CME/1d,37.43,77640.0,1000.0,2004-07-20,0.01,1000.0
2004-06-09,CL/Q2004/CME/1d,37.74,101569.0,1000.0,2004-07-20,0.01,1000.0
2004-06-10,CL/Q2004/CME/1d,38.65,92024.0,1000.0,2004-07-20,0.01,1000.0
2004-06-14,CL/Q2004/CME/1d,37.88,78160.0,1000.0,2004-07-20,0.01,1000.0
2004-06-15,CL/Q2004/CME/1d,37.42,100994.0,1000.0,2004-07-20,0.01,1000.0
2004-06-16,CL/Q2004/CME/1d,37.65,93031.0,1000.0,2004-07-20,0.01,1000.0
2004-06-17,CL/Q2004/CME/1d,38.81,119815.0,1000.0,2004-07-20,0.01,1000.0
2004-06-18,CL/U2004/CME/1d,39.01,22161.0,1000.0,2004-08-20,0.01,1000.0
2004-06-21,CL/U2004/CME/1d,37.8,27808.0,1000.0,2004-08-20,0.01,1000.0
2004-06-22,CL/U2004/CME/1d,38.25,31973.0,1000.0,2004-08-20,0.01,1000.0
2004-06-23,CL/U2004/CME/1d,37.64,33373.0,1000.0,2004-08-20,0.01,1000.0
2004-06-24,CL/U2004/CME/1d,38.02,30084.0,1000.0,2004-08-20,0.01,1000.0
2004-06-25,CL/U2004/CME/1d,37.6,29264.0,1000.0,2004-08-20,0.01,1000.0
2004-06-28,CL/U2004/CME/1d,36.31,41260.0,1000.0,2004-08-20,0.01,1000.0
2004-06-29,CL/U2004/CME/1d,35.75,36438.0,1000.0,2004-08-20,0.01,1000.0
2004-06-30,CL/U2004/CME/1d,37.14,44685.0,1000.0,2004-08-20,0.01,1000.0
2004-07-01,CL/U2004/CME/1d,38.83,73455.0,1000.0,2004-08-20,0.01,1000.0
2004-07-02,CL/U2004/CME/1d,38.46,49427.0,1000.0,2004-08-20,0.01,1000.0
2004-07-06,CL/U2004/CME/1d,39.72,54731.0,1000.0,2004-08-20,0.01,1000.0
2004-07-07,CL/U2004/CME/1d,39.2,57901.0,1000.0,2004-08-20,0.01,1000.0
2004-07-08,CL/U2004/CME/1d,40.53,90706.0,1000.0,2004-08-20,0.01,1000.0
2004-07-09,CL/U2004/CME/1d,40.14,67755.0,1000.0,2004-08-20,0.01,1000.0
2004-07-12,CL/U2004/CME/1d,39.64,81385.0,1000.0,2004-08-20,0.01,1000.0
2004-07-13,CL/U2004/CME/1d,39.54,82676.0,1000.0,2004-08-20,0.01,1000.0
2004-07-14,CL/U2004/CME/1d,41.15,120435.0,1000.0,2004-08-20,0.01,1000.0
2004-07-15,CL/U2004/CME/1d,40.93,86685.0,1000.0,2004-08-20,0.01,1000.0
2004-07-16,CL/V2004/CME/1d,40.82,25381.0,1000.0,2004-09-21,0.01,1000.0
2004-07-19,CL/V2004/CME/1d,40.88,32590.0,1000.0,2004-09-21,0.01,1000.0
2004-07-20,CL/V2004/CME/1d,39.88,26846.0,1000.0,2004-09-21,0.01,1000.0
2004-07-21,CL/V2004/CME/1d,40.09,28820.0,1000.0,2004-09-21,0.01,1000.0
2004-07-22,CL/V2004/CME/1d,40.88,23559.0,1000.0,2004-09-21,0.01,1000.0
2004-07-23,CL/V2004/CME/1d,41.27,25934.0,1000.0,2004-09-21,0.01,1000.0
2004-07-26,CL/V2004/CME/1d,40.97,20742.0,1000.0,2004-09-21,0.01,1000.0
2004-07-27,CL/V2004/CME/1d,41.26,34913.0,1000.0,2004-09-21,0.01,1000.0
2004-07-28,CL/V2004/CME/1d,42.28,39743.0,1000.0,2004-09-21,0.01,1000.0
2004-07-29,CL/V2004/CME/1d,42.13,35433.0,1000.0,2004-09-21,0.01,1000.0
2004-07-30,CL/V2004/CME/1d,43.05,45181.0,1000.0,2004-09-21,0.01,1000.0
2004-08-02,CL/V2004/CME/1d,43.16,40218.0,1000.0,2004-09-21,0.01,1000.0
2004-08-03,CL/V2004/CME/1d,43.66,57442.0,1000.0,2004-09-21,0.01,1000.0
2004-08-04,CL/V2004/CME/1d,42.3,65797.0,1000.0,2004-09-21,0.01,1000.0
2004-08-05,CL/V2004/CME/1d,43.8,62065.0,1000.0,2004-09-21,0.01,1000.0
2004-08-06,CL/V2004/CME/1d,43.52,68959.0,1000.0,2004-09-21,0.01,1000.0
2004-08-09,CL/V2004/CME/1d,44.44,69063.0,1000.0,2004-09-21,0.01,1000.0
2004-08-10,CL/V2004/CME/1d,44.06,73499.0,1000.0,2004-09-21,0.01,1000.0
2004-08-11,CL/V2004/CME/1d,44.35,93997.0,1000.0,2004-09-21,0.01,1000.0
2004-08-12,CL/V2004/CME/1d,44.93,81623.0,1000.0,2004-09-21,0.01,1000.0
2004-08-13,CL/V2004/CME/1d,46.03,101634.0,1000.0,2004-09-21,0.01,1000.0
2004-08-16,CL/V2004/CME/1d,45.69,87538.0,1000.0,2004-09-21,0.01,1000.0
2004-08-17,CL/V2004/CME/1d,46.26,116010.0,1000.0,2004-09-21,0.01,1000.0
2004-08-18,CL/X2004/CME/1d,45.93,23169.0,1000.0,2004-10-20,0.01,1000.0
2004-08-19,CL/X2004/CME/1d,47.23,28798.0,1000.0,2004-10-20,0.01,1000.0
2004-08-20,CL/X2004/CME/1d,46.34,22822.0,1000.0,2004-10-20,0.01,1000.0
2004-08-23,CL/X2004/CME/1d,45.71,19776.0,1000.0,2004-10-20,0.01,1000.0
2004-08-24,CL/X2004/CME/1d,44.86,35127.0,1000.0,2004-10-20,0.01,1000.0
2004-08-25,CL/X2004/CME/1d,43.15,42775.0,1000.0,2004-10-20,0.01,1000.0
2004-08-26,CL/X2004/CME/1d,42.75,43624.0,1000.0,2004-10-20,0.01,1000.0
2004-08-27,CL/X2004/CME/1d,42.98,41589.0,1000.0,2004-10-20,0.01,1000.0
2004-08-30,CL/X2004/CME/1d,42.11,26175.0,1000.0,2004-10-20,0.01,1000.0
2004-08-31,CL/X2004/CME/1d,42.04,46304.0,1000.0,2004-10-20,0.01,1000.0
2004-09-01,CL/X2004/CME/1d,43.96,57482.0,1000.0,2004-10-20,0.01,1000.0
2004-09-02,CL/X2004/CME/1d,44.01,44979.0,1000.0,2004-10-20,0.01,1000.0
2004-09-03,CL/X2004/CME/1d,43.96,36814.0,1000.0,2004-10-20,0.01,1000.0
